Bill.Doc.,Item,Material,MPG,Billed qty,CnTy,    Amount,CondRecNo.,Agreement,  Cond.value,SOff.,Sold-to pt,Name 1,SOrg.,DChl,BillT,Bill. Date,SaTy,POtyp,Product hierarchy,MG3*,MG4*,Created,OrdRs,Sales Doc.,Doc. Date,Purchase order no.,Pricing dt
6876100392,90,SLTA58K.CEC,,5,ZNET,130,,,650,PL00,280049019,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67875340,17.12.2013,sell out support-MSH,10.04.2013
6876100393,190,DSCRX100.CEE8,,1,ZNET,163,,,163,PL00,280049019,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876311,17.12.2013,sell out support-MSH,20.11.2012
6876100394,100,DSCHX50B.CE3,,2,ZNET,60,,,120,PL00,280049019,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877279,17.12.2013,sell out support-MSH,13.05.2013
6876100395,70,DSCHX50B.CE3,,1,ZNET,60,,,60,PL00,280049019,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877283,17.12.2013,sell out support-MSH,05.06.2013
6876100396,10,DSCHX50B.CE3,,1,ZNET,60,,,60,PL00,280049019,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877286,17.12.2013,sell out support-MSH,04.07.2013
6876100397,120,DSCWX300B.CE3,,1,ZNET,60,,,60,PL00,280049019,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67878932,18.12.2013,sell out support-MSH,13.05.2013
6876100398,20,DSCWX300L.CE3,,1,ZNET,60,,,60,PL00,280049019,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67878933,18.12.2013,sell out support-MSH,12.06.2013
6876100399,130,DSCHX300B.CE3,,3,ZNET,70,,,210,PL00,280049019,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67882335,18.12.2013,sell out support-MSH,30.04.2013
6876100400,40,DSCHX300B.CE3,,3,ZNET,70,,,210,PL00,280049019,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67882336,18.12.2013,sell out support-MSH,05.06.2013
6876100401,10,DSCHX300B.CE3,,1,ZNET,70,,,70,PL00,280049019,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67882338,18.12.2013,sell out support-MSH,13.03.2013
6876100402,40,SLTA58K.CEC,,2,ZNET,130,,,260,PL00,280049021,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67873667,17.12.2013,sell out support-MSH,10.04.2013
6876100403,80,DSCWX200B.CE3,,2,ZNET,50,,,100,PL00,280049021,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876582,17.12.2013,sell out support-MSH,30.01.2013
6876100404,90,DSCWX200S.CE3,,1,ZNET,50,,,50,PL00,280049021,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876584,17.12.2013,sell out support-MSH,13.02.2013
6876100405,40,DSCHX50B.CE3,,2,ZNET,60,,,120,PL00,280049021,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876979,17.12.2013,sell out support-MSH,13.05.2013
6876100406,20,DSCHX50B.CE3,,1,ZNET,60,,,60,PL00,280049021,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876980,17.12.2013,sell out support-MSH,01.08.2013
6876100407,50,DSCHX50S.CE3,,1,ZNET,60,,,60,PL00,280049021,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876981,17.12.2013,sell out support-MSH,26.09.2013
6876100408,40,DSCHX300B.CE3,,2,ZNET,70,,,140,PL00,280049021,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67881766,18.12.2013,sell out support-MSH,13.03.2013
6876100411,40,DSCWX200S.CE3,,1,ZNET,50,,,50,PL00,280049022,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876586,17.12.2013,sell out support-MSH,12.02.2013
6876100412,280,DSCHX50S.CE3,,1,ZNET,60,,,60,PL00,280049022,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877233,17.12.2013,sell out support-MSH,02.09.2013
6876100413,10,DSCHX300B.CE3,,5,ZNET,70,,,350,PL00,280049022,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67881804,18.12.2013,sell out support-MSH,15.05.2013
6876100414,70,DSCRX100.CEE8,,1,ZNET,163,,,163,PL00,280049023,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876313,17.12.2013,sell out support-MSH,29.11.2012
6876100415,40,SLTA58K.CEC,,2,ZNET,130,,,260,PL00,280049024,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67875341,17.12.2013,sell out support-MSH,10.04.2013
6876100416,350,DSCWX300B.CE3,,1,ZNET,60,,,60,PL00,280049024,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877361,17.12.2013,sell out support-MSH,13.05.2013
6876100417,20,DSCWX300L.CE3,,1,ZNET,60,,,60,PL00,280049024,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877362,17.12.2013,sell out support-MSH,12.06.2013
6876100418,360,DSCWX300W.CE3,,1,ZNET,60,,,60,PL00,280049024,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877363,17.12.2013,sell out support-MSH,28.05.2013
6876100419,370,DSCHX300B.CE3,,1,ZNET,70,,,70,PL00,280049024,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67882034,18.12.2013,sell out support-MSH,10.04.2013
6876100420,40,DSCHX300B.CE3,,2,ZNET,70,,,140,PL00,280049024,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67882035,18.12.2013,sell out support-MSH,05.06.2013
6876100421,70,DSCHX300B.CE3,,4,ZNET,70,,,280,PL00,280049024,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67882036,18.12.2013,sell out support-MSH,04.07.2013
6876100422,270,SLTA58K.CEC,,3,ZNET,130,,,390,PL00,280049025,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67875342,17.12.2013,sell out support-MSH,10.04.2013
6876100423,100,DSCRX100.CEE8,,1,ZNET,163,,,163,PL00,280049025,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876314,17.12.2013,sell out support-MSH,09.10.2012
6876100424,100,DSCWX200B.CE3,,1,ZNET,50,,,50,PL00,280049025,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876587,17.12.2013,sell out support-MSH,22.01.2013
6876100424,110,DSCWX200S.CE3,,1,ZNET,50,,,50,PL00,280049025,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876587,17.12.2013,sell out support-MSH,22.01.2013
6876100425,40,DSCHX50B.CE3,,3,ZNET,60,,,180,PL00,280049025,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877234,17.12.2013,sell out support-MSH,13.05.2013
6876100426,110,DSCHX50B.CE3,,2,ZNET,60,,,120,PL00,280049025,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877235,17.12.2013,sell out support-MSH,05.06.2013
6876100427,10,DSCHX50B.CE3,,1,ZNET,60,,,60,PL00,280049025,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877236,17.12.2013,sell out support-MSH,04.07.2013
6876100428,90,DSCWX300B.CE3,,1,ZNET,60,,,60,PL00,280049025,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877364,17.12.2013,sell out support-MSH,30.04.2013
6876100428,120,DSCWX300W.CE3,,1,ZNET,60,,,60,PL00,280049025,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877364,17.12.2013,sell out support-MSH,30.04.2013
6876100429,40,DSCHX300B.CE3,,1,ZNET,70,,,70,PL00,280049025,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67881814,18.12.2013,sell out support-MSH,13.03.2013
6876100430,250,DSCHX300B.CE3,,2,ZNET,70,,,140,PL00,280049025,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67881815,18.12.2013,sell out support-MSH,10.04.2013
6876100431,20,DSCHX300B.CE3,,2,ZNET,70,,,140,PL00,280049025,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67881816,18.12.2013,sell out support-MSH,30.04.2013
6876100432,20,SLTA58K.CEC,,2,ZNET,130,,,260,PL00,280049026,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67873668,17.12.2013,sell out support-MSH,10.04.2013
6876100433,250,SLTA58K.CEC,,1,ZNET,130,,,130,PL00,280049026,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67873669,17.12.2013,sell out support-MSH,17.04.2013
6876100434,100,DSCWX200S.CE3,,1,ZNET,50,,,50,PL00,280049026,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876434,17.12.2013,sell out support-MSH,07.02.2013
6876100435,60,DSCHX300B.CE3,,2,ZNET,70,,,140,PL00,280049026,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876937,17.12.2013,sell out support-MSH,13.03.2013
6876100435,70,DSCHX300B.CE3,,1,ZNET,70,,,70,PL00,280049026,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876937,17.12.2013,sell out support-MSH,13.03.2013
6876100436,100,DSCHX50B.CE3,,1,ZNET,60,,,60,PL00,280049026,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876982,17.12.2013,sell out support-MSH,13.05.2013
6876100437,160,DSCWX300B.CE3,,1,ZNET,60,,,60,PL00,280049026,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877340,17.12.2013,sell out support-MSH,08.05.2013
6876100439,20,SLTA58K.CEC,,2,ZNET,130,,,260,PL00,280049027,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67875343,17.12.2013,sell out support-MSH,10.04.2013
6876100440,10,SLTA58K.CEC,,1,ZNET,130,,,130,PL00,280049027,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67875344,17.12.2013,sell out support-MSH,16.05.2013
6876100441,190,DSCHX50B.CE3,,6,ZNET,60,,,360,PL00,280049027,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877237,17.12.2013,sell out support-MSH,15.05.2013
6876100442,50,DSCHX50S.CE3,,1,ZNET,60,,,60,PL00,280049027,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877238,17.12.2013,sell out support-MSH,26.09.2013
6876100443,215,DSCWX300L.CE3,,1,ZNET,60,,,60,PL00,280049027,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877365,17.12.2013,sell out support-MSH,10.05.2013
6876100445,20,SLTA58K.CEC,,5,ZNET,130,,,650,PL00,280049028,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67875345,17.12.2013,sell out support-MSH,10.04.2013
6876100446,90,DSCWX200B.CE3,,1,ZNET,50,,,50,PL00,280049028,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876758,17.12.2013,sell out support-MSH,30.01.2013
6876100447,180,DSCHX50B.CE3,,2,ZNET,60,,,120,PL00,280049028,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877287,17.12.2013,sell out support-MSH,09.05.2013
6876100448,10,DSCHX50B.CE3,,2,ZNET,60,,,120,PL00,280049028,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877288,17.12.2013,sell out support-MSH,26.06.2013
6876100449,70,DSCHX50S.CE3,,1,ZNET,60,,,60,PL00,280049028,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877289,17.12.2013,sell out support-MSH,31.07.2013
6876100450,120,DSCWX300L.CE3,,1,ZNET,60,,,60,PL00,280049028,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67878934,18.12.2013,sell out support-MSH,12.06.2013
6876100451,130,DSCWX300R.CE3,,1,ZNET,60,,,60,PL00,280049028,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67878935,18.12.2013,sell out support-MSH,09.05.2013
6876100452,10,DSCHX300B.CE3,,7,ZNET,70,,,490,PL00,280049028,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67882046,18.12.2013,sell out support-MSH,09.04.2013
6876100454,10,SLTA58K.CEC,,1,ZNET,130,,,130,PL00,280049029,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67873670,17.12.2013,sell out support-MSH,10.04.2013
6876100455,100,DSCWX200S.CE3,,1,ZNET,50,,,50,PL00,280049029,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876589,17.12.2013,sell out support-MSH,07.02.2013
6876100456,10,DSCHX50B.CE3,,1,ZNET,60,,,60,PL00,280049029,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876983,17.12.2013,sell out support-MSH,05.06.2013
6876100457,180,DSCHX50S.CE3,,1,ZNET,60,,,60,PL00,280049029,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876984,17.12.2013,sell out support-MSH,26.09.2013
6876100458,40,DSCWX300B.CE3,,2,ZNET,60,,,120,PL00,280049029,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877341,17.12.2013,sell out support-MSH,08.05.2013
6876100459,80,DSCHX300B.CE3,,10,ZNET,70,,,700,PL00,280049029,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67881764,18.12.2013,sell out support-MSH,29.10.2013
6876100461,10,SLTA58K.CEC,,1,ZNET,130,,,130,PL00,280049030,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67875346,17.12.2013,sell out support-MSH,10.04.2013
6876100462,60,DSCHX300B.CE3,,2,ZNET,70,,,140,PL00,280049030,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67881800,18.12.2013,sell out support-MSH,10.04.2013
6876100463,10,DSCHX300B.CE3,,1,ZNET,70,,,70,PL00,280049030,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67881801,18.12.2013,sell out support-MSH,15.05.2013
6876100464,160,DSCRX100.CEE8,,1,ZNET,163,,,163,PL00,280049031,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876317,17.12.2013,sell out support-MSH,16.11.2012
6876100465,30,DSCHX50B.CE3,,2,ZNET,60,,,120,PL00,280049031,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877239,17.12.2013,sell out support-MSH,15.05.2013
6876100466,20,DSCHX50B.CE3,,1,ZNET,60,,,60,PL00,280049031,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877240,17.12.2013,sell out support-MSH,16.07.2013
6876100467,40,DSCWX300B.CE3,,1,ZNET,60,,,60,PL00,280049031,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877342,17.12.2013,sell out support-MSH,13.05.2013
6876100468,10,DSCHX300B.CE3,,1,ZNET,70,,,70,PL00,280049031,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67881788,18.12.2013,sell out support-MSH,15.05.2013
6876100469,120,SLTA58K.CEC,,4,ZNET,130,,,520,PL00,280049032,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67873671,17.12.2013,sell out support-MSH,10.04.2013
6876100470,50,DSCWX200B.CE3,,1,ZNET,50,,,50,PL00,280049032,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876590,17.12.2013,sell out support-MSH,12.03.2013
6876100471,110,DSCWX200S.CE3,,1,ZNET,50,,,50,PL00,280049032,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876592,17.12.2013,sell out support-MSH,13.02.2013
6876100472,60,DSCHX50B.CE3,,3,ZNET,60,,,180,PL00,280049032,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877242,17.12.2013,sell out support-MSH,15.05.2013
6876100473,10,DSCHX50B.CE3,,1,ZNET,60,,,60,PL00,280049032,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877243,17.12.2013,sell out support-MSH,16.08.2013
6876100474,20,DSCWX300B.CE3,,3,ZNET,60,,,180,PL00,280049032,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877343,17.12.2013,sell out support-MSH,20.05.2013
6876100475,80,DSCHX300B.CE3,,2,ZNET,70,,,140,PL00,280049032,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67881779,18.12.2013,sell out support-MSH,13.03.2013
6876100476,90,DSCHX300B.CE3,,1,ZNET,70,,,70,PL00,280049032,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67881780,18.12.2013,sell out support-MSH,10.04.2013
6876100477,30,DSCHX300B.CE3,,1,ZNET,70,,,70,PL00,280049032,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67881781,18.12.2013,sell out support-MSH,10.04.2013
6876100478,10,DSCHX300B.CE3,,2,ZNET,70,,,140,PL00,280049032,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67881782,18.12.2013,sell out support-MSH,15.05.2013
6876100480,360,SLTA58K.CEC,,8,ZNET,130,,,"1.040,00",PL00,280049033,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67873672,17.12.2013,sell out support-MSH,10.04.2013
6876100481,100,DSCWX200B.CE3,,2,ZNET,50,,,100,PL00,280049033,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876437,17.12.2013,sell out support-MSH,30.01.2013
6876100482,10,DSCHX300B.CE3,,1,ZNET,70,,,70,PL00,280049033,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876938,17.12.2013,sell out support-MSH,15.05.2013
6876100483,10,DSCHX300B.CE3,,2,ZNET,70,,,140,PL00,280049033,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876960,17.12.2013,sell out support-MSH,14.06.2013
6876100484,20,DSCHX300B.CE3,,1,ZNET,70,,,70,PL00,280049033,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876961,17.12.2013,sell out support-MSH,15.07.2013
6876100485,50,DSCHX50B.CE3,,1,ZNET,60,,,60,PL00,280049033,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876985,17.12.2013,sell out support-MSH,15.05.2013
6876100486,120,DSCWX300B.CE3,,2,ZNET,60,,,120,PL00,280049033,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877307,17.12.2013,sell out support-MSH,13.05.2013
6876100487,130,DSCWX300L.CE3,,1,ZNET,60,,,60,PL00,280049033,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877344,17.12.2013,sell out support-MSH,12.06.2013
6876100489,20,SLTA58K.CEC,,2,ZNET,130,,,260,PL00,280049034,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67875353,17.12.2013,sell out support-MSH,10.04.2013
6876100490,90,DSCRX100.CEE8,,1,ZNET,163,,,163,PL00,280049034,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876319,17.12.2013,sell out support-MSH,23.11.2012
6876100491,30,DSCWX200B.CE3,,1,ZNET,50,,,50,PL00,280049034,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876759,17.12.2013,sell out support-MSH,22.01.2013
6876100492,40,DSCWX200S.CE3,,1,ZNET,50,,,50,PL00,280049034,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876761,17.12.2013,sell out support-MSH,07.02.2013
